galaxyID,x,y,z,mag_r
5001034,7.4923043,30.225506,22.640898,-19.389868
5001081,7.3736243,30.252953,22.671314,-14.331235
5001115,7.5168514,30.20425,22.70328,-17.184465
5001152,7.40562,30.151,22.59641,-19.281574
5001208,7.566608,30.24259,22.60943,-18.415804
5001253,8.003812,30.412283,22.498611,-15.527348
5001286,7.845784,30.362387,23.066296,-15.512987
5001320,7.4264297,30.317846,22.575558,-15.724716
5001359,7.395135,30.41564,22.790043,-16.426807
5001391,7.4349113,30.196888,22.61875,-14.528175
5001415,7.4801784,30.409376,22.845215,-16.235058
5001451,7.3102937,30.268204,22.796772,-15.80762
5001487,7.647522,30.148478,22.551086,-16.30315
5001528,7.5603666,30.225357,22.413939,-17.280443
5001570,7.6178384,30.517078,22.454805,-16.201317
5001608,7.565643,30.019836,22.636656,-19.497553
5001671,6.8328705,30.140942,23.05912,-16.84733
5001713,6.894651,30.904985,22.846334,-14.701892
5001737,6.5151496,29.721178,22.60275,-15.081939
5001758,6.478162,30.168463,22.197363,-15.169268
5001795,7.466099,30.513021,22.395489,-18.144835
5001847,7.270511,30.350002,22.71931,-18.919542
5001906,7.3649015,30.041143,22.703629,-19.58628
5001988,7.476533,29.905817,22.352013,-15.779647
5002005,7.1759267,30.080368,22.281075,-18.346277
5002051,8.014555,30.612892,22.403578,-17.314945
5002075,7.6176915,30.511652,22.428871,-18.833614
5002144,7.4574018,29.810762,22.664032,-16.910461
5002170,7.30256,29.931906,22.72118,-17.269123
5002204,7.156865,30.568485,23.008503,-21.035103
5002303,7.219781,30.637535,23.010221,-12.810711
5002332,6.9262657,30.686914,22.506502,-21.23573
5002451,6.933179,30.676693,22.516338,-17.50146
5002490,7.162446,30.386698,22.95916,-21.047003
5002621,7.1966925,30.219616,23.331606,-19.858345
5002667,7.2989554,30.508127,22.428804,-20.308922
5002732,7.338624,30.493822,22.430952,-16.506044
5002766,7.095311,29.749365,22.818207,-19.491634
5002839,7.431096,30.56392,22.340725,-19.41352
5002894,7.1414213,30.622377,22.846346,-19.948936
5002939,7.5225663,30.500862,22.723904,-21.210014
5003115,7.872681,30.388351,22.276152,-18.755255
5003159,7.583044,29.921822,22.878832,-17.155878
5003192,7.458443,30.540821,22.678198,-17.851143
5003226,7.1741853,29.630857,22.976145,-17.460247
5003258,7.446869,29.881535,22.544113,-18.89672
5003304,7.6230254,30.028868,22.827099,-17.537409
5003347,7.1990504,30.619343,23.087994,-17.697054
5003381,7.103951,30.55866,22.925413,-17.733225
5003420,8.110684,30.264368,22.876616,-16.984344
5003435,6.6682787,30.574596,23.132843,-17.289494
5003462,6.785868,30.400845,23.18352,-18.717955
5003493,6.9714475,29.996485,22.769535,-16.773043
6000000,16.8268,5.787545,28.444777,-22.366415
6000673,16.849121,5.7292233,28.472672,-17.306255
6000731,16.771374,5.6940227,28.583925,-15.340227
6000765,16.908953,5.9292307,28.430668,-15.3400545
6000800,16.752493,5.866273,28.47889,-16.610064
6000833,16.590504,5.746534,28.462627,-13.928846
6000863,16.714222,5.804158,28.268646,-17.376122
6000908,16.841913,5.6251855,28.419548,-17.077576
6000958,16.6247,6.2955356,28.344776,-14.434024
6000988,16.8688,5.673238,28.552748,-14.790761
6001017,17.157503,5.2957797,28.125544,-12.131312
6001047,16.95739,5.735691,28.316168,-15.082711
6001079,16.785532,5.935445,28.334393,-17.979765
6001121,16.726057,5.95514,29.017607,-16.296915
6001156,16.860584,5.8351307,28.404097,-19.819807
6001234,16.91008,5.743239,28.418308,-17.988268
6001280,16.851843,5.8913054,28.789974,-16.546574
6001314,16.814669,5.7260137,28.491253,-14.22693
6001348,16.764914,5.7701273,28.525309,-19.023167
6001409,16.822868,5.79276,28.41017,-19.565725
6001483,16.884878,5.670279,28.456072,-19.92139
6001535,17.798054,5.4325633,27.763052,-14.686466
6001566,16.834446,5.527667,28.354687,-13.794106
6001595,16.860746,5.827117,28.314152,-17.336016
6001635,16.78207,5.878963,28.396101,-18.53494
6001679,16.784515,6.120007,28.323523,-16.974382
6001758,17.033823,4.7965527,28.161612,-15.924007
6001787,16.8305,5.732081,28.30582,-18.356768
6001828,16.03389,6.2903647,28.75081,-16.713533
6001865,16.111761,6.111579,28.51868,-18.665382
6001911,16.768785,6.191399,28.913828,-19.745478
6002002,17.128439,5.13134,28.431307,-16.055202
6002027,16.817675,5.6867867,28.436424,-21.463139
6002158,16.726063,6.4743733,28.535774,-16.13884
6002190,16.75945,5.4610815,28.630648,-17.837164
6002246,16.4763,6.0842113,28.5869,-16.707531
6002275,16.58478,5.3727603,28.541992,-14.817163
6002296,17.030155,6.06182,28.510544,-18.788265
6002360,17.299524,5.132298,28.442072,-15.61952
6002369,17.240763,5.5178795,28.492416,-17.46196
6002399,16.96985,5.4177938,28.58963,-22.240929
6002645,17.060404,5.556037,28.526217,-13.745312
6002673,17.078735,5.4214396,28.650192,-18.090708
6002716,17.396214,6.1368365,28.225624,-22.101171
6002802,16.546022,5.1270547,28.549337,-20.561172
6002874,16.511894,5.1327395,28.566673,-18.310541
6002914,16.710882,5.65729,28.46273,-20.757359
6003012,16.362154,5.107352,28.826307,-18.629845
6003067,17.083925,5.454691,28.470774,-19.898321
6003129,16.93664,5.5702105,28.592676,-19.739502
6003174,17.256819,5.195124,28.470665,-18.221539
6003209,17.34439,5.6113486,28.499437,-18.499495
6003247,17.393242,5.7554436,28.659348,-17.202024
6003283,16.993631,5.500517,28.47185,-18.276909
6003330,16.821102,5.6766667,28.502306,-18.327717
6003369,17.172993,5.779089,28.524105,-19.003616
6003416,17.439928,5.5125327,28.46106,-16.722666
6003444,16.492096,5.198632,28.667671,-17.429276
6003478,16.95298,5.9697094,28.771833,-17.80843
6003509,17.648966,6.123692,28.194502,-14.3195505
6003528,17.060324,5.2110763,28.634188,-16.311892
7000000,12.10311,27.600489,22.129896,-22.104753
7000618,12.118436,27.566538,22.143253,-18.709942
7000668,12.054849,27.55562,22.15232,-17.349771
7000712,12.276651,27.79829,22.38925,-15.795826
7000750,11.90318,27.605103,22.367569,-15.951518
7000792,12.212436,27.803543,22.22847,-15.165671
7000820,12.612814,28.005102,22.006271,-15.201374
7000865,12.234965,27.587591,21.684607,-17.499771
7000922,12.002403,27.533344,22.196844,-18.531124
7000983,12.179336,27.595648,22.002596,-18.952646
7001026,12.146977,27.990183,22.905836,-14.197457
7001044,12.675194,26.939987,21.75088,-15.363984
7001073,12.208176,28.608072,22.385252,-16.40128
7001098,11.851545,28.116106,22.411823,-18.063505
7001134,12.029855,28.280067,22.664167,-17.675682
7001172,12.124534,27.61828,22.114328,-21.74137
7001386,11.912459,27.752348,22.185247,-16.92115
7001417,11.4510765,27.880112,22.315395,-15.112823
7001448,12.099123,27.433615,22.222765,-15.308764
7001484,12.257854,27.525858,21.74381,-13.342188
7001512,12.01306,27.517826,22.330751,-18.082548
7001560,12.159343,27.57867,21.952503,-14.393457
7001585,12.176993,27.060585,22.151028,-15.535837
7001618,12.152258,27.328903,22.265118,-17.995667
7001660,11.6177635,27.718704,22.368967,-12.914255
7001676,11.784312,27.314692,22.613852,-16.069763
7001706,12.177871,27.499784,22.011621,-19.246445
7001756,12.118481,27.967535,21.778086,-16.951595
7001791,12.17738,27.762398,21.941156,-18.467655
7001837,12.29526,27.79232,21.977974,-22.11296
7001998,12.905679,27.27058,21.481178,-16.480047
7002044,12.239369,27.460426,22.057802,-16.066061
7002078,12.907976,27.842068,21.816666,-18.394312
7002132,12.548866,27.177916,22.234907,-20.24335
7002292,11.948119,27.293064,22.190243,-19.126616
7002374,12.117803,27.80834,22.680958,-17.435896
7002402,11.864629,27.360207,22.526873,-16.74983
7002422,12.488233,28.00094,21.852238,-17.570545
7002448,11.943791,27.460083,22.196686,-16.637896
7002477,12.3621025,27.908932,21.935549,-17.72291
7002519,12.199373,27.962936,22.051468,-17.222532
7002541,12.050524,27.79981,21.730888,-17.002708
7002555,11.535826,27.155535,21.794798,-19.46622
7002604,12.407489,26.96038,21.508272,-18.584255
7002648,11.370573,27.81195,22.111137,-17.795994
8000000,25.516758,22.55193,24.558512,-22.064882
8000346,25.510927,22.55442,24.5788,-15.047279
8000383,25.586826,22.583584,24.521229,-17.706722
8000423,25.460684,22.53003,24.618927,-16.608337
8000458,25.594261,22.540432,24.581873,-17.561253
8000522,25.398642,22.39554,24.489473,-16.408852
8000560,25.512917,22.726078,24.581675,-16.28959
8000590,25.654716,22.575613,24.60196,-16.695501
8000626,25.579067,22.418467,24.838026,-15.588615
8000653,25.005295,22.555046,24.41599,-17.611012
8000695,25.706398,22.949743,24.763287,-15.615831
8000722,25.325216,22.41463,24.361357,-18.033298
8000762,25.679989,22.853453,24.620314,-15.740288
8000784,25.377363,22.400436,24.78879,-16.308084
8000813,25.522934,22.55032,24.553059,-21.091864
8000977,25.843561,22.79196,24.693449,-16.72921
8001006,25.844608,22.681868,24.587914,-14.352258
8001017,25.58308,22.73135,24.714237,-17.037703
8001041,25.807873,22.488546,24.532171,-17.53379
8001074,25.532785,22.639574,24.73777,-19.591602
8001129,26.139713,22.437965,24.11731,-20.98797
8001302,25.89464,22.736689,24.58734,-13.935473
8001333,26.084827,22.463442,24.123993,-17.479637
8001373,25.605515,22.610811,24.708868,-21.757198
8001613,25.450108,22.611006,24.411251,-15.882894
8001649,25.647484,22.652401,24.7343,-14.330359
8001681,25.537903,22.629692,24.653095,-14.964256
8001717,25.708408,22.521536,24.54466,-15.087839
8001749,25.639381,22.462154,24.525335,-17.685196
8001792,25.611534,22.57112,24.637012,-15.813114
8001829,25.645544,22.56743,24.662888,-17.140165
8001876,25.980503,22.591457,24.652588,-15.770267
8001913,25.684738,22.597282,24.764309,-14.9400625
8001937,25.500078,22.362501,24.706133,-14.909754
8001962,25.840778,22.69032,24.578554,-16.12996
8001993,25.657866,22.801407,24.918674,-16.005894
8002029,25.627922,22.573658,24.635248,-15.552045
8002056,25.462664,22.690096,23.709185,-14.053092
8002075,25.06669,22.820467,24.323786,-16.252888
8002109,25.602585,22.666183,24.645226,-18.021658
8002136,25.596806,22.506979,24.645048,-18.18757
8002196,25.99144,22.560627,24.88209,-17.605387
8002232,25.73416,22.41255,24.147673,-16.886793
8002275,25.366148,22.697794,24.73599,-21.278767
8002409,25.140558,22.628637,24.98135,-15.268875
8002446,25.733421,22.625774,24.780952,-17.96355
8002482,25.40803,22.801445,25.35959,-16.75476
8002516,25.698423,22.855919,24.844992,-20.54239
8002586,25.617966,22.425943,24.766047,-20.859718
8002741,25.634804,22.647419,24.63534,-15.040482
8002773,25.464514,22.72362,24.81997,-19.89018
8002841,25.703598,22.618183,24.690943,-19.332273
8002893,25.572813,22.607471,24.99032,-19.060955
8002949,26.028776,22.466911,24.719933,-18.52536
8002996,26.033651,22.365473,23.988676,-16.188387
8003022,25.551584,22.263384,24.25586,-17.020502
8003058,25.793833,22.477661,24.605421,-18.289204
8003102,25.661373,22.700947,24.648436,-18.763609
8003143,25.787203,23.001026,24.34012,-18.993683
8003183,26.431805,22.28519,25.547564,-21.38169
8003505,26.388277,22.314363,25.530542,-16.167774
8003549,26.460264,22.296467,25.551449,-15.95385
8003588,26.438868,22.200647,25.515524,-15.239373
8003623,26.333307,22.421371,25.484573,-15.906029
8003658,26.375572,22.318691,25.703262,-15.435226
8003688,26.518906,22.353014,25.350225,-17.461243
8003731,26.557163,22.390903,25.561712,-15.873351
8003767,26.395075,22.27663,25.642113,-18.377178
8003814,26.460907,22.306803,25.494646,-18.409222
8003859,26.245071,22.234612,25.628967,-15.220088
8003881,26.470835,22.215168,25.469654,-15.087688
8003912,26.445274,22.212437,25.572208,-13.891536
8003930,26.38807,22.172085,25.529684,-15.803994
8003957,26.393816,22.302088,25.502636,-19.627043
8004022,26.377691,22.183487,26.239527,-16.514767
8004056,26.506884,22.318445,25.92465,-16.424767
8004083,26.541306,22.300213,25.66175,-18.135166
8004142,26.60692,22.299438,25.71226,-14.570904
8004160,26.60692,22.299438,25.71226,-15.342061
8004178,26.449923,22.239132,25.472475,-18.786413
8004228,26.144508,22.658596,25.225365,-17.078362
8004264,26.355684,22.415098,25.39459,-18.385199
8004326,26.651562,22.150017,25.65028,-19.776808
8004418,26.547207,22.574423,25.76552,-18.199577
8004456,26.353668,22.400768,25.434082,-18.434631
8004499,26.638884,22.533873,25.788284,-16.191015
9000000,8.451708,3.0079422,25.885489,-22.51725
9000579,8.473497,2.974742,25.850674,-13.452815
9000614,8.468245,2.947786,25.901047,-15.285943
9000655,8.473885,2.9737444,25.846706,-15.259315
9000691,8.492139,2.9760916,25.88234,-15.939885
9000731,8.489119,2.9783058,25.874079,-15.213289
9000772,8.553796,2.9254336,25.940462,-14.676762
9000808,8.630079,2.9417787,25.69248,-10.21994
9000840,8.445154,3.1270018,25.716797,-16.268044
9000879,8.576509,2.8571925,25.899847,-15.818157
9000913,8.297013,3.15477,25.867311,-13.4904585
9000941,8.069962,2.9720986,25.946312,-14.8589735
9000972,8.534028,3.0995686,25.670975,-14.167012
9001025,8.764079,2.9469447,26.055628,-14.520361
9001053,8.4064,2.923146,25.944141,-15.457156
9001088,8.532165,3.1030424,25.670925,-15.904628
9001110,8.4351425,3.0274403,25.914574,-17.881193
9001170,8.389069,2.5979877,25.799911,-14.332325
9001208,8.447254,3.0196784,25.787788,-10.998521
9001237,8.453992,3.0181017,25.89256,-17.649057
9001277,8.355896,3.386152,26.074993,-15.856351
9001305,8.407729,2.8828998,25.959948,-17.192465
9001353,8.482345,3.0539787,25.84114,-17.77822
9001394,8.406211,2.8763716,25.565466,-17.57478
9001435,8.380997,2.961633,25.831787,-18.350101
9001471,7.67944,2.7765677,26.09425,-14.50017
9001491,8.52601,2.9783204,25.053213,-16.768534
9001522,8.474435,2.9774806,25.859463,-21.87642
9001637,8.463535,2.8639839,25.820078,-15.30605
9001671,8.441871,3.1354039,25.799759,-19.252995
9001716,8.441626,2.7107143,24.902185,-16.624311
9001752,8.82083,3.1355093,26.40918,-17.138615
9001789,8.643681,2.5769618,25.848993,-17.020567
9001822,8.259202,3.1615527,26.008787,-18.63743
9001865,9.009814,3.283414,25.870808,-17.940569
9001898,9.154496,2.9267519,26.262207,-16.226645
9001914,8.444808,3.006077,25.940563,-17.156685
9001938,8.155739,3.2723503,26.345581,-18.242891
9001978,8.804238,2.9060717,26.202602,-21.178818
9002063,8.618827,3.1434097,25.953379,-20.089771
9002106,8.557093,2.4308922,25.666609,-18.358875
9002150,8.231873,3.426255,26.072676,-18.562191
9002191,8.238611,3.2027662,26.147783,-20.25974
9002266,7.8823175,2.5151803,26.000544,-16.868618
9002305,7.6265926,2.5105376,26.168863,-16.62726
9002341,8.380758,3.0949025,25.942078,-20.356493
9002446,8.231619,2.7485635,25.860323,-17.65206
9002487,8.396869,2.858002,26.004753,-17.664366
9002518,9.1299095,3.0344245,26.283525,-16.95654
9002537,8.942736,2.6467862,26.521994,-18.303804
9002580,8.976555,3.1544602,26.355795,-17.0491
10000000,5.8982577,24.808624,21.478218,-22.351254
10000552,5.9353356,24.827843,21.579596,-13.563027
10000588,5.872961,24.697615,21.52433,-14.488337
10000625,5.8588614,24.83732,21.4895,-14.345792
10000664,5.8043804,24.88849,21.35092,-16.341413
10000703,5.7518363,24.837662,21.49603,-14.278941
10000736,5.9406943,24.924255,21.359243,-15.80659
10000774,5.7282934,24.897104,21.373575,-16.017984
10000815,5.9161453,24.92007,21.173973,-14.500799
10000848,5.8593893,24.833418,21.594545,-16.839083
10000884,5.92366,24.790165,21.447216,-19.022953
10000941,5.8845935,25.235933,21.437101,-16.268705
10000974,6.1432753,24.913137,21.606205,-15.976373
10001011,6.032048,24.790646,21.190779,-16.530304
10001054,5.916488,24.840923,21.413137,-18.522806
10001114,5.8736615,24.779154,21.605307,-14.605774
10001140,5.703006,24.904194,21.328657,-16.693373
10001182,5.816799,24.873405,21.46201,-17.19405
10001224,5.995172,24.404928,21.634933,-18.783197
10001275,5.6290417,24.514547,21.176546,-17.281029
10001301,5.8537703,24.866896,21.376612,-20.036165
10001397,5.8660774,24.693787,21.47738,-21.292585
10001557,5.966406,24.837729,21.387672,-14.515105
10001592,5.261718,24.206505,20.771635,-13.9361925
10001624,5.2450633,25.211414,21.050024,-14.338155
10001652,6.374216,25.128527,21.506838,-20.955446
10001735,6.021146,24.315289,21.442032,-18.442642
10001780,5.436891,24.780897,21.093544,-16.629381
11000000,20.722353,0.035439517,25.065374,-21.071669
11000269,20.591076,62.409325,25.188545,-14.073739
11000306,20.69032,0.15885332,25.141047,-13.43292
11000341,20.767546,0.08127952,25.120813,-16.629618
11000374,20.706474,0.038911887,25.14904,-15.3677225
11000410,20.658733,0.13520648,24.998539,-17.025745
11000456,20.75426,0.01825897,25.074076,-17.077734
11000496,20.750425,0.11960766,25.011827,-16.862238
11000523,20.835842,62.468952,25.110565,-17.152578
11000558,20.778526,0.20099357,24.843111,-15.775261
11000590,20.76503,0.054073937,25.09011,-18.793577
11000636,20.552328,62.427574,25.11732,-17.18223
11000670,20.581366,0.14496243,25.070723,-14.627406
11000691,20.672756,62.28853,25.133656,-17.326317
11000720,20.768417,0.09317929,25.01893,-16.05753
11000752,20.767202,0.039671592,25.03957,-20.61592
11000839,20.60335,0.20852995,24.598587,-13.579292
11000845,20.813076,0.0066663856,24.919128,-21.374237
11000955,20.79948,0.053305004,25.240818,-21.1493
11001076,20.910774,62.171326,25.184212,-19.45998
11001137,20.77518,62.187572,24.697866,-19.54507
11001177,20.758842,62.42182,25.396132,-19.02069
11001220,20.934765,0.1042448,24.952543,-19.961414
11001295,20.447348,62.260986,25.024904,-18.288649
11001333,20.645105,0.058509402,24.566088,-18.299053
11001374,20.484821,62.3397,25.252337,-17.203402
11001404,20.77034,0.25709447,25.376318,-18.84391
11001455,20.448074,62.28797,25.115196,-16.313118
11001481,20.767157,61.9188,25.342096,-20.650537
11001530,20.547506,62.369625,24.43112,-18.755363
11001578,20.30913,0.7103565,25.046427,-19.52022
11001621,20.564484,0.42967877,24.716734,-18.589367
11001649,20.559126,0.49523118,24.66564,-13.57354
11001670,20.506435,62.44155,25.657454,-17.953123
11001696,20.546219,62.300987,25.534718,-18.162071
11001730,21.188044,0.11876605,25.332506,-17.406784
12000000,2.1392992,25.96435,20.067305,-21.895662
12000268,2.1056783,25.968023,20.006296,-13.456886
12000301,2.2611666,26.071228,20.074305,-14.393886
12000332,2.1589162,25.971428,20.017544,-17.524479
12000377,2.0858638,25.967318,20.390379,-16.45043
12000436,2.3955657,25.864634,20.152424,-15.624863
12000449,2.0673616,26.408798,19.847393,-12.284589
12000464,2.1134863,25.93933,20.01236,-20.873562
12000586,2.1602886,25.95075,20.10532,-16.080393
12000625,2.1440866,25.951391,19.93488,-16.959648
12000662,2.0962856,25.944857,20.045591,-19.998465
12000731,2.334962,25.844635,20.247055,-15.729185
12000754,2.0366771,25.764883,19.823465,-16.107996
12000773,1.9782221,25.95212,19.763054,-17.711983
12000789,1.8696905,25.754648,19.986467,-22.001802
12000937,1.8570001,25.754562,19.989313,-20.830568
12001008,1.9561598,25.712576,20.095116,-19.929228
12001059,2.1123743,25.813982,19.908718,-20.946371
12001150,2.3216949,26.018045,20.369772,-20.385134
12001206,2.401574,26.021626,20.163681,-18.70267
12001259,2.091631,26.051702,20.039494,-19.315063
12001307,1.6563985,25.626436,20.00702,-18.72385
12001345,1.5509627,25.71157,19.86125,-17.894846
12001383,1.7423269,25.760546,20.160822,-17.098368
12001405,1.7272851,25.910986,19.980272,-18.265776
12001442,2.14533,25.254417,20.082531,-19.597958
12001497,2.0461295,25.292488,20.02992,-16.9729
12001533,2.1997523,25.646006,19.725006,-17.188833
12001556,1.9674951,26.012112,20.626652,-17.14406
12001585,1.657082,25.057327,20.084698,-19.658499
12001652,1.6653848,25.054033,20.085491,-16.6493
12001677,1.614789,25.299944,19.95679,-18.919962
